datetime,energy,temperature,humidity,is_weekend,is_holiday
2022-06-15 16:00:00,240.51,22.26,55.03,0,0
2022-06-15 17:00:00,235.15,19.06,55.4,0,0
2022-06-15 18:00:00,224.53,21.3,53.27,0,0
2022-06-15 19:00:00,203.57,15.2,56.58,0,0
2022-06-15 20:00:00,213.23,21.51,54.9,0,0
2022-06-15 21:00:00,208.29,21.59,51.35,0,0
2022-06-15 22:00:00,209.03,19.25,55.92,0,0
2022-06-15 23:00:00,181.86,15.95,56.05,0,0
2022-06-16 00:00:00,189.36,18.22,67.05,0,0
2022-06-16 01:00:00,180.22,20.19,52.26,0,0
2022-06-16 02:00:00,195.39,19.05,51.13,0,0
2022-06-16 03:00:00,195.46,20.14,56.74,0,0
2022-06-16 04:00:00,214.96,21.37,50.39,0,0
2022-06-16 05:00:00,204.69,16.38,50.0,0,0
2022-06-16 06:00:00,206.65,14.85,48.2,0,0
2022-06-16 07:00:00,223.2,18.19,51.52,0,0
2022-06-16 08:00:00,222.24,17.31,51.66,0,0
2022-06-16 09:00:00,244.81,20.65,49.0,0,0
2022-06-16 10:00:00,231.11,15.06,54.18,0,0
2022-06-16 11:00:00,249.69,21.33,43.62,0,0
2022-06-16 12:00:00,241.09,22.32,57.92,0,0
2022-06-16 13:00:00,245.74,18.26,52.69,0,0
2022-06-16 14:00:00,252.86,18.43,53.44,0,0
2022-06-16 15:00:00,239.87,15.94,58.43,0,0
2022-06-16 16:00:00,228.27,16.6,57.37,0,0
2022-06-16 17:00:00,226.74,17.0,52.38,0,0
2022-06-16 18:00:00,224.9,22.54,57.8,0,0
2022-06-16 19:00:00,217.04,17.99,63.3,0,0
2022-06-16 20:00:00,198.88,14.23,50.5,0,0
2022-06-16 21:00:00,207.55,18.95,59.35,0,0
2022-06-16 22:00:00,188.99,20.66,50.02,0,0
2022-06-16 23:00:00,195.65,18.1,61.48,0,0
2022-06-17 00:00:00,200.27,22.57,52.06,0,0
2022-06-17 01:00:00,206.61,20.49,51.88,0,0
2022-06-17 02:00:00,203.55,15.0,61.39,0,0
2022-06-17 03:00:00,203.77,16.48,59.26,0,0
2022-06-17 04:00:00,215.36,18.81,52.27,0,0
2022-06-17 05:00:00,225.4,13.12,56.32,0,0
2022-06-17 06:00:00,238.02,19.12,52.15,0,0
2022-06-17 07:00:00,,12.82,47.74,0,0
2022-06-17 08:00:00,255.58,21.17,56.67,0,0
2022-06-17 09:00:00,268.88,20.81,53.95,0,0
2022-06-17 10:00:00,268.1,19.6,51.02,0,0
2022-06-17 11:00:00,271.91,16.04,62.28,0,0
2022-06-17 12:00:00,287.76,18.57,51.21,0,0
2022-06-17 13:00:00,268.65,16.52,56.51,0,0
2022-06-17 14:00:00,263.79,14.96,61.2,0,0
2022-06-17 15:00:00,275.4,17.02,54.53,0,0
2022-06-17 16:00:00,265.9,20.13,52.16,0,0
2022-06-17 17:00:00,260.45,18.15,57.33,0,0
2022-06-17 18:00:00,255.3,22.37,58.13,0,0
2022-06-17 19:00:00,250.05,20.3,60.25,0,0
2022-06-17 20:00:00,253.41,19.97,65.24,0,0
2022-06-17 21:00:00,239.34,13.16,53.61,0,0
2022-06-17 22:00:00,239.62,17.13,56.89,0,0
2022-06-17 23:00:00,224.92,14.78,49.57,0,0
2022-06-18 00:00:00,208.91,17.42,59.26,1,0
2022-06-18 01:00:00,201.84,15.88,56.86,1,0
2022-06-18 02:00:00,217.31,16.81,55.07,1,0
2022-06-18 03:00:00,235.93,21.12,52.88,1,0
2022-06-18 04:00:00,240.1,19.36,54.24,1,0
2022-06-18 05:00:00,246.48,20.94,57.18,1,0
2022-06-18 06:00:00,250.54,13.11,51.18,1,0
2022-06-18 07:00:00,260.5,18.08,54.49,1,0
2022-06-18 08:00:00,275.94,20.8,56.12,1,0
2022-06-18 09:00:00,287.79,22.41,48.35,1,0
2022-06-18 10:00:00,274.85,13.24,50.81,1,0
2022-06-18 11:00:00,291.83,16.82,52.78,1,0
2022-06-18 12:00:00,300.86,20.97,63.93,1,0
2022-06-18 13:00:00,291.66,17.28,51.95,1,0
2022-06-18 14:00:00,294.02,15.12,55.84,1,0
2022-06-18 15:00:00,299.77,13.19,50.93,1,0
2022-06-18 16:00:00,281.89,14.98,52.26,1,0
2022-06-18 17:00:00,276.83,12.76,48.95,1,0
2022-06-18 18:00:00,269.05,17.99,59.52,1,0
2022-06-18 19:00:00,269.34,20.49,49.56,1,0
2022-06-18 20:00:00,259.74,14.01,60.74,1,0
2022-06-18 21:00:00,257.26,18.56,58.55,1,0
2022-06-18 22:00:00,249.23,20.32,55.85,1,0
2022-06-18 23:00:00,251.71,17.76,60.94,1,0
2022-06-19 00:00:00,254.47,12.93,71.77,1,0
2022-06-19 01:00:00,256.57,18.91,58.66,1,0
2022-06-19 02:00:00,262.41,17.58,50.68,1,0
2022-06-19 03:00:00,262.25,17.27,63.74,1,0
2022-06-19 04:00:00,273.76,16.09,57.24,1,0
2022-06-19 05:00:00,281.44,17.98,66.88,1,0
2022-06-19 06:00:00,285.33,19.24,53.8,1,0
2022-06-19 07:00:00,305.2,24.88,62.76,1,0
2022-06-19 08:00:00,301.64,18.03,56.36,1,0
2022-06-19 09:00:00,314.2,22.22,69.66,1,0
2022-06-19 10:00:00,321.5,18.75,54.98,1,0
2022-06-19 11:00:00,325.1,17.37,71.41,1,0
2022-06-19 12:00:00,320.43,18.11,58.62,1,0
2022-06-19 13:00:00,328.46,13.99,60.66,1,0
2022-06-19 14:00:00,327.82,18.56,64.95,1,0
2022-06-19 15:00:00,312.23,11.66,52.52,1,0
2022-06-19 16:00:00,305.63,15.04,61.32,1,0
2022-06-19 17:00:00,308.73,17.95,55.02,1,0
2022-06-19 18:00:00,303.08,21.19,57.25,1,0
2022-06-19 19:00:00,299.67,21.9,56.93,1,0
2022-06-19 20:00:00,287.03,16.89,59.39,1,0
2022-06-19 21:00:00,274.49,18.05,59.19,1,0
2022-06-19 22:00:00,280.75,20.53,53.68,1,0
2022-06-19 23:00:00,273.52,13.58,57.19,1,0
2022-06-20 00:00:00,302.25,18.78,44.91,0,0
2022-06-20 01:00:00,294.53,15.07,61.54,0,0
2022-06-20 02:00:00,311.84,17.03,65.08,0,0
2022-06-20 03:00:00,298.8,16.16,57.57,0,0
2022-06-20 04:00:00,324.08,18.83,48.6,0,0
2022-06-20 05:00:00,324.71,19.17,60.36,0,0
2022-06-20 06:00:00,339.49,20.19,52.84,0,0
2022-06-20 07:00:00,342.81,18.55,57.59,0,0
2022-06-20 08:00:00,355.65,18.01,60.12,0,0
2022-06-20 09:00:00,358.99,23.05,59.44,0,0
2022-06-20 10:00:00,352.79,12.91,62.12,0,0
2022-06-20 11:00:00,376.8,22.56,57.46,0,0
2022-06-20 12:00:00,366.05,16.59,57.61,0,0
2022-06-20 13:00:00,369.42,19.17,60.44,0,0
2022-06-20 14:00:00,369.97,16.47,56.41,0,0
2022-06-20 15:00:00,353.58,15.33,53.35,0,0
2022-06-20 16:00:00,358.96,18.88,59.06,0,0
2022-06-20 17:00:00,347.72,20.55,51.17,0,0
2022-06-20 18:00:00,341.46,18.83,56.42,0,0
2022-06-20 19:00:00,332.84,15.78,49.95,0,0
2022-06-20 20:00:00,227.25,28.23,54.08,0,0
2022-06-20 21:00:00,218.39,20.98,54.3,0,0
2022-06-20 22:00:00,223.15,20.18,51.96,0,0
2022-06-20 23:00:00,214.25,16.31,62.4,0,0
2022-06-21 00:00:00,207.32,15.48,62.0,0,0
2022-06-21 01:00:00,210.19,16.51,63.49,0,0
2022-06-21 02:00:00,213.25,20.59,56.0,0,0
2022-06-21 03:00:00,220.77,14.36,54.78,0,0
2022-06-21 04:00:00,218.48,14.12,60.98,0,0
2022-06-21 05:00:00,231.19,18.94,57.62,0,0
2022-06-21 06:00:00,242.45,18.27,57.61,0,0
2022-06-21 07:00:00,237.43,14.99,44.29,0,0
2022-06-21 08:00:00,255.02,14.02,60.8,0,0
2022-06-21 09:00:00,251.3,21.6,60.15,0,0
2022-06-21 10:00:00,268.71,18.35,57.02,0,0
2022-06-21 11:00:00,257.01,13.18,61.14,0,0
2022-06-21 12:00:00,258.28,13.38,60.08,0,0
2022-06-21 13:00:00,250.7,16.17,53.61,0,0
2022-06-21 14:00:00,256.94,19.44,56.01,0,0
2022-06-21 15:00:00,248.36,19.02,52.08,0,0
2022-06-21 16:00:00,245.04,20.62,64.44,0,0
2022-06-21 17:00:00,233.3,12.75,62.03,0,0
2022-06-21 18:00:00,234.58,17.88,53.09,0,0
2022-06-21 19:00:00,225.4,21.48,60.27,0,0
2022-06-21 20:00:00,217.9,21.19,58.58,0,0
2022-06-21 21:00:00,201.8,18.26,53.77,0,0
2022-06-21 22:00:00,202.35,24.22,57.84,0,0
2022-06-21 23:00:00,208.06,18.99,61.52,0,0
2022-06-22 00:00:00,194.89,20.29,61.94,0,0
2022-06-22 01:00:00,204.97,17.28,68.92,0,0
2022-06-22 02:00:00,196.0,14.8,57.74,0,0
2022-06-22 03:00:00,201.29,14.51,56.1,0,0
2022-06-22 04:00:00,214.91,17.67,60.11,0,0
2022-06-22 05:00:00,221.75,16.48,56.4,0,0
2022-06-22 06:00:00,218.41,11.8,54.4,0,0
2022-06-22 07:00:00,226.14,14.02,52.71,0,0
2022-06-22 08:00:00,236.31,16.13,40.22,0,0
2022-06-22 09:00:00,246.6,19.26,61.04,0,0
2022-06-22 10:00:00,251.96,17.02,49.19,0,0
2022-06-22 11:00:00,,16.85,53.0,0,0
2022-06-22 12:00:00,251.55,14.09,58.87,0,0
2022-06-22 13:00:00,257.7,17.12,55.82,0,0
2022-06-22 14:00:00,251.2,21.0,68.19,0,0
2022-06-22 15:00:00,242.99,17.5,49.91,0,0
2022-06-22 16:00:00,223.34,12.5,68.66,0,0
2022-06-22 17:00:00,210.88,13.26,64.39,0,0
2022-06-22 18:00:00,222.38,18.77,62.04,0,0
2022-06-22 19:00:00,210.01,16.32,64.71,0,0
2022-06-22 20:00:00,200.82,16.76,59.55,0,0
2022-06-22 21:00:00,196.91,15.14,49.02,0,0
2022-06-22 22:00:00,193.12,18.48,60.13,0,0
2022-06-22 23:00:00,193.98,16.06,50.16,0,0
2022-06-23 00:00:00,187.88,16.39,54.94,0,0
2022-06-23 01:00:00,183.03,14.39,57.2,0,0
2022-06-23 02:00:00,198.87,19.7,53.05,0,0
2022-06-23 03:00:00,194.78,16.26,62.35,0,0
2022-06-23 04:00:00,206.65,18.74,56.57,0,0
2022-06-23 05:00:00,204.51,13.33,59.7,0,0
2022-06-23 06:00:00,218.42,22.1,57.62,0,0
2022-06-23 07:00:00,228.77,20.73,58.31,0,0
2022-06-23 08:00:00,228.03,11.16,53.26,0,0
2022-06-23 09:00:00,239.28,14.47,51.84,0,0
2022-06-23 10:00:00,243.45,18.3,56.95,0,0
2022-06-23 11:00:00,234.39,12.9,52.91,0,0
2022-06-23 12:00:00,245.39,16.46,64.72,0,0
2022-06-23 13:00:00,251.98,18.12,50.88,0,0
2022-06-23 14:00:00,242.21,16.28,69.46,0,0
2022-06-23 15:00:00,239.61,18.44,59.3,0,0
2022-06-23 16:00:00,236.79,14.74,58.15,0,0
2022-06-23 17:00:00,217.56,10.08,55.12,0,0
2022-06-23 18:00:00,213.61,19.75,61.12,0,0
2022-06-23 19:00:00,212.99,19.72,56.83,0,0
2022-06-23 20:00:00,208.08,24.29,59.37,0,0
2022-06-23 21:00:00,188.43,10.15,62.09,0,0
2022-06-23 22:00:00,195.02,19.02,61.24,0,0
2022-06-23 23:00:00,189.16,10.85,64.11,0,0
2022-06-24 00:00:00,194.91,22.02,60.61,0,0
2022-06-24 01:00:00,194.83,18.2,53.18,0,0
2022-06-24 02:00:00,202.27,13.88,47.55,0,0
2022-06-24 03:00:00,200.8,19.06,59.02,0,0
2022-06-24 04:00:00,207.32,15.06,59.11,0,0
2022-06-24 05:00:00,213.08,17.61,67.62,0,0
2022-06-24 06:00:00,219.37,17.32,57.43,0,0
2022-06-24 07:00:00,232.57,21.92,59.89,0,0
2022-06-24 08:00:00,240.96,22.13,61.92,0,0
2022-06-24 09:00:00,246.05,14.88,60.62,0,0
2022-06-24 10:00:00,265.21,19.84,62.28,0,0
2022-06-24 11:00:00,251.68,17.72,53.99,0,0
2022-06-24 12:00:00,250.46,12.41,53.21,0,0
2022-06-24 13:00:00,253.43,14.55,56.7,0,0
2022-06-24 14:00:00,260.52,23.64,47.25,0,0
2022-06-24 15:00:00,250.87,17.7,57.94,0,0
2022-06-24 16:00:00,251.83,19.61,54.85,0,0
2022-06-24 17:00:00,223.67,15.97,59.77,0,0
2022-06-24 18:00:00,215.86,14.98,56.85,0,0
2022-06-24 19:00:00,219.46,16.67,53.11,0,0
2022-06-24 20:00:00,220.04,15.78,64.76,0,0
2022-06-24 21:00:00,198.12,12.09,58.63,0,0
2022-06-24 22:00:00,187.87,13.55,62.55,0,0
2022-06-24 23:00:00,207.43,18.68,59.17,0,0
2022-06-25 00:00:00,182.72,15.4,60.58,1,0
2022-06-25 01:00:00,178.61,16.61,51.47,1,0
2022-06-25 02:00:00,183.19,17.23,64.68,1,0
2022-06-25 03:00:00,188.78,17.46,62.7,1,0
2022-06-25 04:00:00,202.95,19.95,58.23,1,0
2022-06-25 05:00:00,201.66,13.21,59.78,1,0
2022-06-25 06:00:00,219.58,18.2,63.36,1,0
2022-06-25 07:00:00,211.59,18.75,56.5,1,0
2022-06-25 08:00:00,229.9,19.43,50.46,1,0
2022-06-25 09:00:00,229.54,12.23,56.63,1,0
2022-06-25 10:00:00,243.18,17.22,59.17,1,0
2022-06-25 11:00:00,248.79,21.6,58.26,1,0
2022-06-25 12:00:00,252.65,16.15,65.02,1,0
2022-06-25 13:00:00,240.24,17.88,53.65,1,0
2022-06-25 14:00:00,247.96,18.77,54.3,1,0
2022-06-25 15:00:00,241.91,13.34,53.19,1,0
2022-06-25 16:00:00,249.51,21.91,60.64,1,0
2022-06-25 17:00:00,227.84,17.9,50.88,1,0
2022-06-25 18:00:00,224.6,17.95,62.24,1,0
2022-06-25 19:00:00,201.38,11.4,53.87,1,0
2022-06-25 20:00:00,197.52,18.76,54.69,1,0
2022-06-25 21:00:00,207.2,17.88,67.42,1,0
2022-06-25 22:00:00,201.25,21.23,64.74,1,0
2022-06-25 23:00:00,199.9,15.41,59.19,1,0
2022-06-26 00:00:00,184.85,13.38,52.05,1,0
2022-06-26 01:00:00,196.41,14.28,68.69,1,0
2022-06-26 02:00:00,206.9,14.81,57.66,1,0
2022-06-26 03:00:00,203.25,12.96,59.89,1,0
2022-06-26 04:00:00,214.82,20.18,63.23,1,0
2022-06-26 05:00:00,221.08,20.28,48.87,1,0
2022-06-26 06:00:00,217.54,15.7,55.49,1,0
2022-06-26 07:00:00,239.69,15.1,58.37,1,0
2022-06-26 08:00:00,233.89,10.83,59.38,1,0
2022-06-26 09:00:00,251.9,18.35,52.22,1,0
2022-06-26 10:00:00,248.81,21.21,60.38,1,0
2022-06-26 11:00:00,248.38,14.33,58.94,1,0
2022-06-26 12:00:00,263.85,15.89,67.12,1,0
2022-06-26 13:00:00,255.35,17.53,63.8,1,0
2022-06-26 14:00:00,264.55,21.39,57.46,1,0
2022-06-26 15:00:00,248.53,16.81,57.84,1,0
2022-06-26 16:00:00,233.54,16.79,63.91,1,0
2022-06-26 17:00:00,239.97,16.73,60.27,1,0
2022-06-26 18:00:00,220.95,11.91,52.01,1,0
2022-06-26 19:00:00,219.56,11.84,69.35,1,0
2022-06-26 20:00:00,210.46,13.74,53.95,1,0
2022-06-26 21:00:00,200.72,19.2,71.31,1,0
2022-06-26 22:00:00,201.18,15.15,61.07,1,0
2022-06-26 23:00:00,207.78,14.55,55.76,1,0
2022-06-27 00:00:00,218.08,14.49,47.12,0,0
2022-06-27 01:00:00,217.2,15.71,62.85,0,0
2022-06-27 02:00:00,230.12,21.22,51.23,0,0
2022-06-27 03:00:00,225.93,15.66,60.78,0,0
2022-06-27 04:00:00,230.42,13.74,68.68,0,0
2022-06-27 05:00:00,232.88,16.17,53.34,0,0
2022-06-27 06:00:00,251.19,21.35,62.73,0,0
2022-06-27 07:00:00,257.29,14.57,55.0,0,0
2022-06-27 08:00:00,253.26,12.52,64.74,0,0
2022-06-27 09:00:00,272.12,14.55,59.41,0,0
2022-06-27 10:00:00,270.51,16.44,59.0,0,0
2022-06-27 11:00:00,270.54,18.1,65.15,0,0
2022-06-27 12:00:00,281.41,19.05,62.25,0,0
2022-06-27 13:00:00,268.68,12.89,55.12,0,0
2022-06-27 14:00:00,270.77,13.16,68.09,0,0
2022-06-27 15:00:00,261.86,15.04,51.49,0,0
2022-06-27 16:00:00,258.82,18.05,60.56,0,0
2022-06-27 17:00:00,249.26,12.21,55.09,0,0
2022-06-27 18:00:00,241.61,14.16,51.78,0,0
2022-06-27 19:00:00,222.0,14.19,53.56,0,0
2022-06-27 20:00:00,222.36,18.79,59.0,0,0
2022-06-27 21:00:00,224.94,17.54,61.01,0,0
2022-06-27 22:00:00,215.28,18.66,64.57,0,0
2022-06-27 23:00:00,210.88,19.95,66.67,0,0
2022-06-28 00:00:00,201.23,15.01,60.69,0,0
2022-06-28 01:00:00,201.02,12.36,57.1,0,0
2022-06-28 02:00:00,198.8,12.37,64.53,0,0
2022-06-28 03:00:00,211.07,10.39,56.27,0,0
2022-06-28 04:00:00,217.57,14.52,51.38,0,0
2022-06-28 05:00:00,222.6,14.73,64.07,0,0
2022-06-28 06:00:00,237.12,18.24,66.01,0,0
2022-06-28 07:00:00,244.65,15.92,55.29,0,0
2022-06-28 08:00:00,258.76,14.39,69.22,0,0
2022-06-28 09:00:00,247.29,15.5,62.35,0,0
2022-06-28 10:00:00,262.63,12.73,61.62,0,0
2022-06-28 11:00:00,269.09,18.91,56.88,0,0
2022-06-28 12:00:00,256.44,13.47,64.56,0,0
2022-06-28 13:00:00,258.92,12.4,51.87,0,0
2022-06-28 14:00:00,256.75,18.26,57.81,0,0
2022-06-28 15:00:00,254.06,17.52,55.85,0,0
2022-06-28 16:00:00,248.39,10.62,52.99,0,0
2022-06-28 17:00:00,242.27,18.35,63.86,0,0
2022-06-28 18:00:00,229.63,13.55,61.27,0,0
2022-06-28 19:00:00,217.51,14.64,63.6,0,0
2022-06-28 20:00:00,205.81,16.32,58.2,0,0
2022-06-28 21:00:00,206.4,17.51,64.53,0,0
2022-06-28 22:00:00,207.84,17.08,60.01,0,0
2022-06-28 23:00:00,189.47,15.58,57.28,0,0
2022-06-29 00:00:00,189.39,14.45,56.46,0,0
2022-06-29 01:00:00,197.83,16.95,49.75,0,0
2022-06-29 02:00:00,193.5,15.35,65.5,0,0
2022-06-29 03:00:00,203.37,21.11,64.95,0,0
2022-06-29 04:00:00,208.03,17.45,74.35,0,0
2022-06-29 05:00:00,206.47,12.91,58.05,0,0
2022-06-29 06:00:00,216.81,14.24,56.4,0,0
2022-06-29 07:00:00,233.79,15.81,51.25,0,0
2022-06-29 08:00:00,233.56,19.55,64.57,0,0
2022-06-29 09:00:00,238.18,19.88,63.43,0,0
2022-06-29 10:00:00,243.06,14.45,67.56,0,0
2022-06-29 11:00:00,251.2,12.83,55.23,0,0
2022-06-29 12:00:00,246.91,12.43,63.41,0,0
2022-06-29 13:00:00,247.36,16.37,57.23,0,0
2022-06-29 14:00:00,251.5,22.51,66.57,0,0
2022-06-29 15:00:00,233.24,17.21,62.55,0,0
2022-06-29 16:00:00,232.82,10.8,52.11,0,0
2022-06-29 17:00:00,226.83,13.4,59.24,0,0
2022-06-29 18:00:00,215.1,13.7,50.17,0,0
2022-06-29 19:00:00,213.7,13.09,54.11,0,0
2022-06-29 20:00:00,196.62,14.39,54.43,0,0
2022-06-29 21:00:00,203.3,16.65,56.75,0,0
2022-06-29 22:00:00,194.24,17.58,58.66,0,0
2022-06-29 23:00:00,189.61,18.8,60.81,0,0
2022-06-30 00:00:00,188.67,17.09,60.57,0,0
2022-06-30 01:00:00,183.2,9.65,59.9,0,0
2022-06-30 02:00:00,194.89,12.33,61.69,0,0
2022-06-30 03:00:00,190.25,15.02,53.79,0,0
2022-06-30 04:00:00,198.71,15.92,60.42,0,0
2022-06-30 05:00:00,216.62,18.06,67.25,0,0
2022-06-30 06:00:00,214.25,15.59,59.26,0,0
2022-06-30 07:00:00,229.52,15.61,62.58,0,0
2022-06-30 08:00:00,241.23,16.16,62.12,0,0
2022-06-30 09:00:00,235.81,14.67,64.44,0,0
2022-06-30 10:00:00,246.88,15.69,61.58,0,0
2022-06-30 11:00:00,243.29,18.8,64.39,0,0
2022-06-30 12:00:00,251.06,15.16,62.71,0,0
2022-06-30 13:00:00,247.52,15.31,63.48,0,0
2022-06-30 14:00:00,246.04,15.3,62.41,0,0
2022-06-30 15:00:00,239.05,19.28,55.18,0,0
2022-06-30 16:00:00,222.18,12.05,54.38,0,0
2022-06-30 17:00:00,232.9,20.7,58.48,0,0
2022-06-30 18:00:00,205.44,11.83,68.02,0,0
2022-06-30 19:00:00,207.91,13.39,59.42,0,0
2022-06-30 20:00:00,210.6,17.58,61.84,0,0
2022-06-30 21:00:00,201.61,18.43,50.47,0,0
2022-06-30 22:00:00,200.09,11.12,61.29,0,0
2022-06-30 23:00:00,193.54,12.04,60.76,0,0
2022-07-01 00:00:00,187.75,16.14,46.98,0,0
2022-07-01 01:00:00,197.5,22.33,61.82,0,0
2022-07-01 02:00:00,197.86,19.03,52.12,0,0
2022-07-01 03:00:00,191.75,14.54,56.77,0,0
2022-07-01 04:00:00,196.36,8.02,65.38,0,0
2022-07-01 05:00:00,211.92,15.51,61.21,0,0
2022-07-01 06:00:00,213.41,16.35,58.19,0,0
2022-07-01 07:00:00,230.24,14.1,57.78,0,0
2022-07-01 08:00:00,235.33,12.69,58.38,0,0
2022-07-01 09:00:00,237.31,15.71,61.28,0,0
2022-07-01 10:00:00,250.3,12.4,54.49,0,0
2022-07-01 11:00:00,262.1,20.83,66.13,0,0
2022-07-01 12:00:00,260.32,19.76,54.79,0,0
2022-07-01 13:00:00,254.99,17.17,51.9,0,0
2022-07-01 14:00:00,255.73,15.46,65.51,0,0
2022-07-01 15:00:00,250.13,13.2,58.38,0,0
2022-07-01 16:00:00,244.11,15.11,60.93,0,0
2022-07-01 17:00:00,235.74,20.08,63.87,0,0
2022-07-01 18:00:00,232.17,17.76,57.01,0,0
2022-07-01 19:00:00,227.95,15.76,61.31,0,0
2022-07-01 20:00:00,214.04,17.91,63.88,0,0
2022-07-01 21:00:00,220.94,16.77,68.87,0,0
2022-07-01 22:00:00,203.25,16.31,58.11,0,0
2022-07-01 23:00:00,205.01,18.05,58.37,0,0
2022-07-02 00:00:00,179.91,16.65,63.51,1,0
2022-07-02 01:00:00,186.79,17.67,61.76,1,0
2022-07-02 02:00:00,178.84,15.57,60.04,1,0
2022-07-02 03:00:00,189.15,14.32,68.7,1,0
2022-07-02 04:00:00,192.48,13.42,52.34,1,0
2022-07-02 05:00:00,206.12,13.06,53.66,1,0
2022-07-02 06:00:00,216.47,10.24,52.43,1,0
2022-07-02 07:00:00,224.7,12.31,66.81,1,0
2022-07-02 08:00:00,217.32,12.21,63.39,1,0
2022-07-02 09:00:00,247.17,13.5,53.97,1,0
2022-07-02 10:00:00,248.69,19.7,60.23,1,0
2022-07-02 11:00:00,242.72,14.54,60.72,1,0
2022-07-02 12:00:00,249.88,15.73,49.83,1,0
2022-07-02 13:00:00,249.52,15.81,61.83,1,0
2022-07-02 14:00:00,245.95,19.75,55.01,1,0
2022-07-02 15:00:00,240.8,13.25,64.45,1,0
2022-07-02 16:00:00,231.87,14.3,55.19,1,0
2022-07-02 17:00:00,226.38,14.64,62.04,1,0
2022-07-02 18:00:00,220.64,18.36,67.43,1,0
2022-07-02 19:00:00,210.07,18.97,65.85,1,0
2022-07-02 20:00:00,209.05,16.35,63.52,1,0
2022-07-02 21:00:00,207.26,18.62,60.6,1,0
2022-07-02 22:00:00,199.99,15.45,53.52,1,0
2022-07-02 23:00:00,198.05,14.39,58.84,1,0
2022-07-03 00:00:00,198.15,18.43,59.92,1,0
2022-07-03 01:00:00,193.57,16.35,59.57,1,0
2022-07-03 02:00:00,200.81,12.67,53.41,1,0
2022-07-03 03:00:00,199.06,17.86,63.26,1,0
2022-07-03 04:00:00,204.95,14.24,55.2,1,0
2022-07-03 05:00:00,211.84,13.86,68.85,1,0
2022-07-03 06:00:00,233.02,17.52,61.87,1,0
2022-07-03 07:00:00,237.97,14.57,66.04,1,0
2022-07-03 08:00:00,244.29,15.99,65.95,1,0
2022-07-03 09:00:00,254.27,16.81,71.57,1,0
2022-07-03 10:00:00,245.99,12.46,62.1,1,0
2022-07-03 11:00:00,258.08,15.96,59.25,1,0
2022-07-03 12:00:00,259.18,18.84,59.36,1,0
2022-07-03 13:00:00,257.6,11.92,68.71,1,0
2022-07-03 14:00:00,253.26,16.13,54.65,1,0
2022-07-03 15:00:00,244.14,12.28,56.87,1,0
2022-07-03 16:00:00,247.05,17.82,62.46,1,0
2022-07-03 17:00:00,241.5,17.79,60.53,1,0
2022-07-03 18:00:00,222.74,13.68,66.14,1,0
2022-07-03 19:00:00,224.15,21.36,54.63,1,0
2022-07-03 20:00:00,209.25,18.04,61.0,1,0
2022-07-03 21:00:00,194.82,16.84,60.41,1,0
2022-07-03 22:00:00,203.34,16.66,56.0,1,0
2022-07-03 23:00:00,203.09,17.65,65.77,1,0
2022-07-04 00:00:00,215.46,11.7,60.93,0,0
2022-07-04 01:00:00,208.15,15.27,60.74,0,0
2022-07-04 02:00:00,219.43,15.82,57.3,0,0
2022-07-04 03:00:00,212.8,13.46,59.59,0,0
2022-07-04 04:00:00,238.84,16.05,56.34,0,0
2022-07-04 05:00:00,235.42,18.34,65.78,0,0
2022-07-04 06:00:00,250.68,13.37,66.64,0,0
2022-07-04 07:00:00,257.53,14.47,69.89,0,0
2022-07-04 08:00:00,253.42,12.16,63.68,0,0
2022-07-04 09:00:00,255.86,9.25,59.83,0,0
2022-07-04 10:00:00,273.89,16.94,59.19,0,0
2022-07-04 11:00:00,268.66,14.52,64.0,0,0
2022-07-04 12:00:00,274.24,14.73,62.57,0,0
2022-07-04 13:00:00,267.45,11.62,60.71,0,0
2022-07-04 14:00:00,259.51,14.01,60.28,0,0
2022-07-04 15:00:00,255.18,17.85,67.46,0,0
2022-07-04 16:00:00,258.22,14.55,59.46,0,0
2022-07-04 17:00:00,246.69,14.63,68.37,0,0
2022-07-04 18:00:00,238.96,15.16,62.56,0,0
2022-07-04 19:00:00,233.53,10.82,59.83,0,0
2022-07-04 20:00:00,232.69,16.39,57.75,0,0
2022-07-04 21:00:00,214.26,10.74,60.92,0,0
2022-07-04 22:00:00,209.43,11.68,64.22,0,0
2022-07-04 23:00:00,209.88,11.34,59.84,0,0
2022-07-05 00:00:00,201.17,13.96,65.99,0,0
2022-07-05 01:00:00,209.15,13.42,59.62,0,0
2022-07-05 02:00:00,214.11,14.46,61.14,0,0
2022-07-05 03:00:00,216.82,11.74,55.35,0,0
2022-07-05 04:00:00,214.0,17.47,64.59,0,0
2022-07-05 05:00:00,226.16,16.94,60.47,0,0
2022-07-05 06:00:00,230.38,13.91,69.72,0,0
2022-07-05 07:00:00,241.75,12.99,65.36,0,0
2022-07-05 08:00:00,250.09,12.68,62.27,0,0
2022-07-05 09:00:00,261.47,13.48,67.99,0,0
2022-07-05 10:00:00,253.11,10.2,63.91,0,0
2022-07-05 11:00:00,256.58,11.51,66.94,0,0
2022-07-05 12:00:00,269.65,16.96,57.6,0,0
2022-07-05 13:00:00,262.46,15.28,64.23,0,0
2022-07-05 14:00:00,266.95,19.27,64.45,0,0
2022-07-05 15:00:00,252.09,13.46,54.23,0,0
2022-07-05 16:00:00,237.94,13.26,69.5,0,0
2022-07-05 17:00:00,229.15,13.11,56.18,0,0
